"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000135956",1792.01513659706,-1.48903637638538,0.100424541028674,-14.8274153024032,9.74120920364173e-50,1.45287007361104e-47
"ENSG00000155100",85.7808551049192,1.82554547367826,0.123172188565137,14.8210849782283,1.07041422356425e-49,1.58919854177937e-47
"ENSG00000204899",108.510429763176,1.80379523253964,0.121711210033855,14.8202883862374,1.08318416975678e-49,1.60084773161235e-47
"ENSG00000158042",400.685359571696,1.53916190931679,0.103857343635911,14.8199622234955,1.08845645200631e-49,1.60136077287481e-47
"ENSG00000174371",55.7781147100447,2.77655470958056,0.187542990242401,14.8048972984372,1.36194893955078e-49,1.99470305497992e-47
"ENSG00000100266",2274.9408218812,-1.49455202179849,0.100952122293439,-14.8045626762978,1.36874342212633e-49,1.99566473663746e-47
"ENSG00000065600",57.1682874431514,1.61061575734087,0.108822363311425,14.8004114993502,1.455892022366e-49,2.11325326853607e-47
"ENSG00000137168",151.94250504234,1.83305102875066,0.123886013380182,14.7962710134629,1.54831679902142e-49,2.23742099570589e-47
"ENSG00000230316",70.8672996864897,6.48335707102751,0.438897860159812,14.7719040340429,2.22341744825969e-49,3.19876968640335e-47
"ENSG00000116574",916.214660197945,-1.96644482371904,0.133435209336463,-14.7370760198724,3.72569827408603e-49,5.33644729883846e-47
"ENSG00000170779",168.599190796751,1.90096016520692,0.129025855532589,14.7331723348021,3.94732491396594e-49,5.62909308125827e-47
"ENSG00000182199",825.960977128223,1.88235568292546,0.127777433899156,14.7315189034947,4.04510801793378e-49,5.74334681637987e-47
"ENSG00000111700",23.3815114086043,6.58734783334562,0.44726500203809,14.7280645776631,4.25724464319922e-49,6.01826314473824e-47
"ENSG00000159055",116.332667024438,1.69110913095224,0.114845033091355,14.725139480843,4.4455150155047e-49,6.25720671922597e-47
"ENSG00000004487",709.135345068089,1.19497016047384,0.0812201629344574,14.7127279397131,5.34101656707896e-49,7.48525054577609e-47
"ENSG00000189091",1081.26969596218,1.20555236822716,0.0819625495236006,14.708575748733,5.67901127477923e-49,7.92477993940652e-47
"ENSG00000107738",1076.2514257922,-1.78673445692347,0.121525970669991,-14.7024907274794,6.21316655654538e-49,8.63311527433831e-47
"ENSG00000146858",71.5834843071713,2.40578201330632,0.163743071929275,14.6924201736329,7.20922303550862e-49,9.97449692666074e-47
"ENSG00000184544",7.70113214212877,-4.78877661633218,0.326348934372119,-14.6737927168219,9.4889431502128e-49,1.30364598005503e-46
"ENSG00000117682",994.105243948365,-1.55410791297757,0.105911143492964,-14.6736959088806,9.50249422627304e-49,1.30364598005503e-46
"ENSG00000131747",620.031131949701,2.76773146204954,0.188726268182604,14.665321837295,1.07506207201283e-48,1.46867933653046e-46
"ENSG00000166226",942.946935365732,1.52598211622984,0.104104000732783,14.6582466138527,1.19314416041897e-48,1.62317528166788e-46
"ENSG00000185479",52.0883015469513,6.75902175575291,0.461931734389669,14.632079271807,1.75345378407002e-48,2.37549151396886e-46
"ENSG00000164283",38.2751733077147,4.6113385539231,0.315174338867051,14.6310723471313,1.77959981999046e-48,2.4009090683473e-46
"ENSG00000137692",188.337660900902,1.70105239980894,0.116307953076285,14.6254177364229,1.93380308208237e-48,2.59816832276141e-46
"ENSG00000165304",135.808409498997,2.48814647591039,0.170195370924572,14.6193545828758,2.11394781812671e-48,2.82851437689596e-46
"ENSG00000178035",1363.03081686615,1.61784004967477,0.110818658769108,14.598986015934,2.85053452407692e-48,3.79366468640241e-46
"ENSG00000120526",132.602143620594,2.13210875363825,0.146046918239684,14.598793177814,2.85860813240017e-48,3.79366468640241e-46
"ENSG00000166311",1099.84331683595,-2.19386759934629,0.150328774066253,-14.5937969159478,3.07591035522314e-48,4.06545322315956e-46
"ENSG00000115541",290.915724821314,1.80502482784032,0.123714467482682,14.5902485341336,3.24015094430787e-48,4.26519302847069e-46
"ENSG00000103494",45.0541324906961,2.17329535371311,0.149151688812842,14.571040871285,4.29299769695899e-48,5.62832770640824e-46
"ENSG00000117298",2680.28416100524,-1.5323347703387,0.105201041172729,-14.5657757115043,4.63691062753676e-48,6.05479968448715e-46
"ENSG00000186193",555.020698481139,3.00141708100856,0.206085932514486,14.5639105221197,4.76520902769551e-48,6.19744025305968e-46
"ENSG00000144395",41.4382159156942,2.52767225081423,0.17356551273558,14.5632171447852,4.81379916822272e-48,6.2356918787089e-46
"ENSG00000167747",815.979028445915,2.32757517720016,0.159837382324048,14.5621452463562,4.88988733240547e-48,6.30911891769173e-46
"ENSG00000188372",57.2773790004948,2.67711856298397,0.183849745783979,14.5614482716204,4.94000275724935e-48,6.34858694265634e-46
"ENSG00000156469",122.783126863297,1.81756675313777,0.124832060084202,14.560095795197,5.03871464565587e-48,6.44995149562421e-46
"ENSG00000139515",106.302345004051,3.53214074141509,0.242637012595021,14.5573039481429,5.24873281512919e-48,6.69244308827884e-46
"ENSG00000055044",406.887618713123,1.8433464809379,0.126707808184724,14.5480101609092,6.01266883359476e-48,7.6141683039355e-46
"ENSG00000187848",12.7136344039751,-4.16331353675673,0.286178819766063,-14.5479443243215,6.01845744636595e-48,7.6141683039355e-46
"ENSG00000173207",217.078280568201,1.27873916366099,0.0879011317987452,14.5474709766961,6.06023966728382e-48,7.63731133883978e-46
"ENSG00000187091",1309.11687200236,-2.57792637476857,0.177248426997214,-14.5441424696485,6.36231232396111e-48,7.98703563325373e-46
"ENSG00000255717",504.298894116839,1.68662408374633,0.116020003178919,14.5373559518466,7.0254224436065e-48,8.78556097428545e-46
"ENSG00000100814",276.295310555064,1.43212713471616,0.0985258722722697,14.5355438291231,7.21383483100306e-48,8.98661401131163e-46
"ENSG00000184162",158.060359895216,1.54368123829086,0.106221946764498,14.5326016450567,7.5305129820988e-48,9.34530912595269e-46
"ENSG00000122585",9.29483231503318,-3.86416389195229,0.266025613712691,-14.5255332297649,8.3490072943212e-48,1.03216586755726e-45
"ENSG00000100014",811.079392663496,-1.80004006477111,0.123924917998549,-14.5252471725839,8.38393393999127e-48,1.0325576822912e-45
"ENSG00000120800",191.154583465233,1.67612018374083,0.115408682729742,14.523345593207,8.61983602547507e-48,1.05760508880112e-45
"ENSG00000172244",18.5375969504226,2.05035644666031,0.141288357705321,14.5118570274322,1.01923403941823e-47,1.2458411863776e-45
"ENSG00000146909",304.142628463377,1.34418900742627,0.0926942978708111,14.501312791642,1.1885479649009e-47,1.44735762287595e-45
"ENSG00000115368",293.841538711547,1.29015427579071,0.0889855972597292,14.4984617232499,1.23895382530835e-47,1.50310987597297e-45
"ENSG00000143499",315.992780562813,1.09973641151665,0.0758553845182151,14.497802871892,1.25090147303192e-47,1.51196321539628e-45
"ENSG00000112742",80.2824029075319,2.92072464492485,0.201475047631701,14.4967065612213,1.27103672164982e-47,1.5306106654712e-45
"ENSG00000163735",232.589797386402,5.34383629863534,0.368775261268401,14.4907667619982,1.38587093483138e-47,1.66273828690433e-45
"ENSG00000169679",148.488305762241,2.43332012677837,0.168072252799655,14.4778218072613,1.67315775049649e-47,2.00003864336923e-45
"ENSG00000184220",114.395896228777,2.17098587356371,0.149992451456795,14.4739675395535,1.76962994574991e-47,2.09991781226689e-45
"ENSG00000118785",397.283114323306,3.98565137324517,0.275479288041162,14.468061833562,1.92829522754947e-47,2.27987603740158e-45
"ENSG00000175215",3631.40070572158,-1.19341486276068,0.0825208403532486,-14.4619814540425,2.10645314156657e-47,2.48149338568462e-45
"ENSG00000154920",37.8348173836621,2.45382592618845,0.169687067284558,14.4608894800066,2.14014133981707e-47,2.51207781670802e-45
"ENSG00000105821",277.715105280497,1.35872028234493,0.093978432280659,14.4577883390013,2.2387659329488e-47,2.6183897677661e-45
"ENSG00000103021",48.2452889136223,2.15974024990891,0.149442214948835,14.4520090969499,2.43478686588437e-47,2.83744301639299e-45
"ENSG00000162144",535.310027471283,-1.05828880816547,0.0732535105963543,-14.4469363932183,2.62086626202968e-47,3.04338734441547e-45
"ENSG00000121152",133.431286098715,2.44652865847179,0.169363113142406,14.4454634369804,2.6775026812522e-47,3.09808975723252e-45
"ENSG00000090447",218.560363988331,1.90605991096603,0.13197541600665,14.4425376228402,2.79364068845009e-47,3.22100827461936e-45
"ENSG00000101057",698.038553963401,3.03321238661801,0.210090707633531,14.4376323007534,2.99970946231582e-47,3.44637998083875e-45
"ENSG00000105011",240.854987325996,2.16303656688375,0.149823764245462,14.4372061253244,3.01831145315142e-47,3.4555414995692e-45
"ENSG00000084774",722.833788896885,1.72958905913106,0.11988649518042,14.426888170583,3.50543629502725e-47,3.99914932268477e-45
"ENSG00000093009",122.16995429095,2.48686144502374,0.172476922417912,14.4185170407787,3.95754652454769e-47,4.49914922024978e-45
"ENSG00000166508",1907.68626093871,1.44898748559535,0.100517803259651,14.4152323131498,4.1504031453404e-47,4.70195846228563e-45
"ENSG00000149636",198.983429663297,1.47403352344953,0.10226429062326,14.4139612612173,4.22751573212547e-47,4.77268911508082e-45
"ENSG00000189007",181.400908634727,1.76951437289315,0.122770206763439,14.4132230411794,4.27295515246405e-47,4.80729632620125e-45
"ENSG00000180198",489.923241995592,1.59023709984446,0.110524539175629,14.3880907507562,6.14694943511744e-47,6.88543558706446e-45
"ENSG00000186871",38.5035759210152,2.81505757800705,0.195654290058844,14.3879164477324,6.1624584973727e-47,6.88543558706446e-45
"ENSG00000101412",351.87552728181,2.41734559212065,0.168056063686803,14.3841616844348,6.50616710983314e-47,7.24457251401078e-45
"ENSG00000176472",253.702908970525,-2.3660885455909,0.164700259114189,-14.3660280701226,8.45427707738019e-47,9.38165067897405e-45
"ENSG00000275216",93.921029610037,4.98210453403661,0.346883265759765,14.3624816352109,8.89828825294598e-47,9.84078041688046e-45
"ENSG00000080608",310.515398284537,1.73415394195235,0.120761525780542,14.360152629272,9.20242610530504e-47,1.01426333012843e-44
"ENSG00000143882",87.2547854608246,2.39409656651233,0.166736120460745,14.3585958453194,9.41146840446618e-47,1.03379893142842e-44
"ENSG00000178105",161.194338353463,1.86798970524495,0.130142194018667,14.353451771199,1.01363945216517e-46,1.10967923056223e-44
"ENSG00000132646",783.592102088637,1.65542288939922,0.115425346825256,14.3419355880766,1.19670623067555e-46,1.30569484510687e-44
"ENSG00000145386",171.482293277342,2.37272508383043,0.16561467227774,14.3267806601779,1.48863015053e-46,1.61490868158869e-44
"ENSG00000165689",574.673798286904,1.29795869788476,0.0905970921898491,14.3267147599489,1.49004307214309e-46,1.61490868158869e-44
"ENSG00000070756",11123.10804825,1.33623775058819,0.0932831330366805,14.3245376424348,1.537479098513e-46,1.66078390063295e-44
"ENSG00000117632",628.347083206219,1.8744229100716,0.130879713672646,14.3217222705719,1.6010565471328e-46,1.72373352892304e-44
"ENSG00000158828",773.053365805545,-1.88907091013183,0.13191872660774,-14.3199601656933,1.64217314082294e-46,1.76216559408308e-44
"ENSG00000162909",5824.50957286077,-1.61125038733365,0.112533915164454,-14.317909271876,1.69135322011068e-46,1.80896903285127e-44
"ENSG00000101104",631.176757670248,1.98474953060706,0.138647109907203,14.3151164992581,1.76068847319416e-46,1.8769516399159e-44
"ENSG00000099901",750.880087131415,1.55260086873847,0.108480505494767,14.3122569502903,1.83461283774086e-46,1.94936607210151e-44
"ENSG00000017483",482.923358741252,2.70996922935515,0.18938559689267,14.3092678314443,1.91519016693475e-46,2.02835482370412e-44
"ENSG00000171241",64.0758722220408,2.28365242918477,0.159714473745948,14.2983436355136,2.24079549624752e-46,2.36549431055168e-44
"ENSG00000274979",47.220249626622,4.43046369832249,0.309881190079646,14.2972979327457,2.27471471473307e-46,2.39352991051233e-44
"ENSG00000117877",39.1205382530922,2.49617108831108,0.174706107353669,14.2878295791796,2.60605563132076e-46,2.73333202570204e-44
"ENSG00000185842",44.2951499525553,2.10266778035932,0.147252686022537,14.2793169833079,2.94473367422916e-46,3.07861963613785e-44
"ENSG00000109534",173.169599355699,1.23199190217582,0.0862984078838824,14.2759516934948,3.09039898227716e-46,3.22055232403076e-44
"ENSG00000204954",52.0108314061665,1.28536558626354,0.0900477940192989,14.2742595780644,3.16632854777059e-46,3.28913758473524e-44
"ENSG00000006625",237.413271675609,1.74226818123555,0.122093231676401,14.2699816960641,3.36666971794492e-46,3.48380735659661e-44
"ENSG00000112984",116.723543400981,2.6731228456458,0.187327202238058,14.2698060597134,3.37515936928072e-46,3.48380735659661e-44
"ENSG00000133627",69.9289977806147,1.61678713522459,0.113320259207231,14.2674147282697,3.49289011590002e-46,3.59391864646751e-44
"ENSG00000178537",455.759031290642,-1.66495598618448,0.11671885086567,-14.2646708208312,3.63302160798618e-46,3.72631118492312e-44
"ENSG00000114686",422.492669850468,1.53254805396156,0.107480379740437,14.2588634098859,3.94832696390931e-46,4.03697807875935e-44
"ENSG00000104341",782.070471903731,2.0766850562974,0.145693444832472,14.2537988492572,4.24544153038587e-46,4.32715629840019e-44
"ENSG00000118420",35.1628175956455,1.74399968107628,0.122386685997272,14.2499134351522,4.48837263326153e-46,4.56046711868329e-44
"ENSG00000137936",445.168774319905,-1.6436371864896,0.11541013318956,-14.241706001586,5.04795049017299e-46,5.11305489836401e-44
"ENSG00000171877",37.4915685951736,2.59695355720774,0.182377808253675,14.2394164184469,5.21608174934255e-46,5.26694664590447e-44
"ENSG00000146410",41.3196185798009,2.15568219655281,0.151395966428425,14.2387029681662,5.26960275473689e-46,5.295156577225e-44
"ENSG00000196950",164.967002338751,1.5214972804822,0.106858498821233,14.238430234993,5.29020649792289e-46,5.295156577225e-44
"ENSG00000163507",57.7250791514588,2.3269971548878,0.163431142347182,14.2383949684723,5.29287656885688e-46,5.295156577225e-44
"ENSG00000106462",366.278458431922,1.50571911963437,0.105807687350429,14.2307157196198,5.90740617101178e-46,5.89182221608212e-44
"ENSG00000124787",32.4378673290681,2.33100308963168,0.163863840464527,14.2252438550425,6.38812821455892e-46,6.35179207242106e-44
"ENSG00000104880",2613.21547136373,-1.80127554069018,0.126641411675396,-14.2234322632722,6.5557080278789e-46,6.49854545178215e-44
"ENSG00000186767",70.3351949737886,1.7793661343429,0.125119473972407,14.2213364382855,6.75504539790041e-46,6.67579167377915e-44
"ENSG00000164045",123.752552415254,2.37455467266288,0.166986778918861,14.2200160278358,6.88371706140045e-46,6.78233868285983e-44
"ENSG00000174206",48.9344374005055,1.47480917083011,0.103725516347003,14.2183835064873,7.04618000169229e-46,6.9214349418436e-44
"ENSG00000160685",4407.32110558582,-1.81616254396329,0.127744955208684,-14.2170979746043,7.1767923081081e-46,7.0285007561996e-44
"ENSG00000142731",75.8532496528183,2.1174904800307,0.148986565708198,14.2126269571042,7.65010153770482e-46,7.46953157348152e-44
"ENSG00000040275",81.510976935689,1.76459984685117,0.124184769116586,14.2094707700792,8.00280092211837e-46,7.79051105334601e-44
"ENSG00000215193",2327.13237198688,-2.18368173826096,0.153711414680315,-14.2063733054733,8.36466288242364e-46,8.11846713310813e-44
"ENSG00000175054",226.128356115584,1.47575779732587,0.103908947069453,14.2024131602399,8.85111635196103e-46,8.56503562701372e-44
"ENSG00000177788",106.59617365724,1.97286305015176,0.138932304539525,14.2001750902397,9.13838024433065e-46,8.81677434018299e-44
"ENSG00000109255",36.282068565458,4.1679936014747,0.293708072661664,14.1909398802123,1.04252044254899e-45,1.00194794926038e-43
"ENSG00000149136",1253.90151152616,1.1344381974017,0.0799418286098861,14.1907961967912,1.0446587771399e-45,1.00194794926038e-43
"ENSG00000166272",642.997647668472,-1.06162570368224,0.0748123245401951,-14.1905188778334,1.04879825988987e-45,1.00295960653116e-43
"ENSG00000155561",460.380928937078,1.18915607920762,0.0838141527498516,14.1880104993333,1.08698967211818e-45,1.0364334955792e-43
"ENSG00000106628",986.705577857926,1.87816475303339,0.132422574471232,14.1831161381129,1.16553831701682e-45,1.10807932279196e-43
"ENSG00000160445",1493.42602212849,-1.62835383663732,0.114883723444729,-14.1739298467352,1.32852952363426e-45,1.25935303007126e-43
"ENSG00000088305",61.096231121391,2.09066642232537,0.147540245323188,14.1701433242554,1.40214054599594e-45,1.32526737536372e-43
"ENSG00000122971",2147.84535542352,-1.88923399219764,0.133351060539941,-14.1673713320921,1.45858888845099e-45,1.37462490200277e-43
"ENSG00000136518",294.024363750423,1.24622363888797,0.087996775228192,14.1621512340228,1.57109972903657e-45,1.47637967022818e-43
"ENSG00000163938",723.900918973019,1.70712841156417,0.120567976763554,14.159053319042,1.64191102226452e-45,1.53847535959391e-43
"ENSG00000151576",185.693749166504,1.01033622465679,0.0714009029634859,14.150188341084,1.86257775285954e-45,1.74022566254239e-43
